,appid,name,publisher,genres,owners,price,economic_success,total_ratings,rating_ratio,rating,release_year,release_month,local_multi_player,mmo,multi_player,online_co_op,online_multi_player,single_player,action,adventure,casual,indie,massively_multiplayer,rpg,racing,simulation,sports,strategyviolent,type
2876,327260,Super Life of Pixel,"WhiteMoon Dreams, Inc.",Indie,9.903487552536127,10.5,12.814481318719762,341,0.8240469208211144,75.29085233685794,2014,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
2877,327310,The Marvellous Miss Take,Rising Star Games,Action;Casual;Indie,10.819778284410283,19.0,14.169683073439028,296,0.8243243243243243,75.00747007223941,2014,11,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
2879,327380,Sid Meier's Pirates! Gold Plus (Classic),Retroism;Nightdive Studios,Adventure;Simulation,9.903487552536127,7.0,12.409017571151187,53,0.5471698113207547,46.48338336736355,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Premium
2880,327390,Sid Meier's Covert Action (Classic),Retroism;Nightdive Studios,Adventure;Simulation,9.903487552536127,7.0,12.409017571151187,85,0.8823529411764706,76.69358082996625,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Premium
2881,327400,Sid Meier's Colonization (Classic),Retroism;Nightdive Studios,Adventure;Simulation,10.819778284410283,7.0,13.171155446333852,373,0.9168900804289544,83.98395289749806,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Premium
2882,327410,A Bird Story,Freebird Games,Adventure;Indie;RPG,12.206072645530174,4.0,14.151983508870947,7486,0.8368955383382314,80.83618188990805,2014,11,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
2886,327510,WASTED,Adult Swim Games,Action;Indie;RPG,11.512925464970229,13.0,14.48334044336031,1044,0.7595785440613027,71.27297809588086,2016,6,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
2888,327560,Near Death,Orthogonal Games,Action;Adventure;Indie,9.903487552536127,8.25,12.573320004015606,682,0.9120234604105572,84.80896833617862,2016,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
2889,327640,CaesarIA,rdt.32,Free to Play;Indie;Strategy;Early Access,12.206072645530174,0.0,0.0,1271,0.6215578284815106,58.5424513790606,2015,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Free
2890,327650,May’s Mysteries: The Secret of Dragonville,Studio V5,Casual;Indie,9.903487552536127,10.0,12.765691290604371,58,0.43103448275862066,36.78802525212127,2014,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
2891,327670,Ironcast,Ripstone,Indie;RPG;Strategy,9.903487552536127,15.0,13.171155446333852,686,0.7988338192419825,74.29331029448609,2015,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
2892,327740,TRON 2.0,Disney,Action,11.512925464970229,10.5,14.269766465162304,395,0.9037974683544304,82.91428027898901,2014,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
2894,327860,Salt,Lavaboots Studios,Action;Adventure;Indie;RPG,11.512925464970229,15.5,14.659231027111028,1725,0.7901449275362319,74.82433488895036,2018,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
2896,327890,I am Bread,Bossa Studios,Action;Adventure;Indie;Simulation,13.122363377404328,13.0,16.092777945538128,5398,0.7782512041496851,74.89725209290023,2015,4,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,Premium
2897,327910,7th Legion,Retroism;Nightdive Studios,Action;Adventure;Strategy,9.903487552536127,7.0,12.409017571151187,64,0.546875,46.905042192959975,2014,10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
2898,327920,BloodNet,Retroism;Nightdive Studios,Adventure,9.903487552536127,7.0,12.409017571151187,33,0.45454545454545453,37.59266869334344,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
2899,327930,Darklands,Ziggurat,Adventure;RPG,9.903487552536127,7.0,12.409017571151187,142,0.9295774647887324,82.52413181727292,2014,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Premium
2901,327950,Sword of the Samurai,Retroism;Nightdive Studios,Adventure;Simulation,9.903487552536127,7.0,12.409017571151187,116,0.9310344827586207,82.0027630052629,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Premium
2905,328070,Reflex Arena,Turbo Pixel Studios,Action;Indie,10.819778284410283,10.0,13.527829818844937,1475,0.8481355932203389,80.09895509481646,2017,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Premium
2906,328080,Rise to Ruins,SixtyGig Games,Indie;Simulation;Strategy,12.206072645530174,15.5,15.506528641722577,4862,0.9076511723570547,87.24124461789063,2019,10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
2907,328100,Gunspell - Steam Edition,KISS ltd,Adventure;Indie;RPG,11.512925464970229,15.0,14.626441218624949,295,0.5423728813559322,49.34699336252758,2014,11,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
2909,328270,Leviathan: The Last Day of the Decade,Lostwood,Adventure;Indie,9.903487552536127,15.0,13.171155446333852,591,0.8138747884940778,75.43119194980471,2014,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
2910,328310,Logistics Company,rondomedia GmbH,Simulation,9.903487552536127,17.0,13.296318365198623,90,0.34444444444444444,30.014900986293892,2014,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
2911,328430,Rex Nebular and the Cosmic Gender Bender,Retroism;Nightdive Studios,Adventure,9.903487552536127,7.0,12.409017571151187,29,0.6551724137931034,53.75018586162359,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
2914,328460,Redline,Retroism;Nightdive Studios,Action;Racing,9.903487552536127,7.0,12.409017571151187,77,0.6883116883116883,59.55907284802642,2014,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Premium
2915,328470,Slave Zero,Ziggurat,Action,9.903487552536127,7.0,12.409017571151187,144,0.8680555555555556,77.10311646773825,2014,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
2916,328500,Potatoman Seeks the Troof,Pixeljam,Indie,11.512925464970229,4.0,13.304686600863562,592,0.7297297297297297,67.63520855740452,2014,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
2919,328590,Don't Knock Twice,Wales Interactive,Action;Adventure;Indie,9.903487552536127,19.0,13.407543823396258,256,0.75,67.94382878763365,2017,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
2923,328670,Deer Hunt Legends,KISS ltd;Maximum Games,Action;Sports,9.903487552536127,5.0,12.07254696717504,45,0.24444444444444444,20.584241009381508,2015,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,Premium
2924,328680,Crab Cakes Rescue,KISS ltd;Maximum Games,Casual;Indie,9.903487552536127,7.0,12.409017571151187,63,0.6031746031746031,51.69365980512786,2014,11,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
2927,328760,SanctuaryRPG: Black Edition,Black Shell Media,Action;Adventure;Casual;Indie;RPG;Strategy,11.512925464970229,8.25,14.028604581505464,1375,0.9294545454545454,87.6685423670352,2015,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Premium
2930,328880,Space Legends: At the Edge of the Universe,Viva Media,Adventure;Casual,9.903487552536127,10.0,12.765691290604371,117,0.4444444444444444,39.15891064267528,2014,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
2931,328890,Fritz for Fun 13,Viva Media,Casual;Strategy,9.903487552536127,19.0,13.407543823396258,25,0.64,51.99946639255687,2014,12,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
2932,328900,B-17 Flying Fortress: The Mighty 8th,Retroism;Nightdive Studios,Simulation,9.903487552536127,7.0,12.409017571151187,51,0.7647058823529411,64.8321165012007,2014,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
2933,328920,F-117A Nighthawk Stealth Fighter 2.0,Retroism;Nightdive Studios,Simulation,9.903487552536127,7.0,12.409017571151187,75,0.8,69.13877817084837,2014,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
2935,329000,Data Hacker: Corruption,New Reality Games,Adventure;Indie;RPG;Simulation,13.122363377404328,3.0,14.626441218624949,97,0.4845360824742268,42.359960422622784,2014,10,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,Premium
2937,329050,Devil May Cry® 4 Special Edition,"CAPCOM Co., Ltd. ",Action,13.122363377404328,29.99,16.928692522732675,6630,0.9051282051282051,87.31193467840025,2015,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
2938,329070,SpyParty,Chris Hecker,Action;Indie;Simulation;Strategy;Early Access,10.819778284410283,25.0,14.444119750719839,551,0.8493647912885662,78.58816585663573,2018,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Premium
2939,329110,Gems of War - Puzzle RPG,505 Games,Action;Adventure;Casual;Free to Play;RPG;Strategy,12.206072645530174,0.0,0.0,5414,0.7910971555227189,76.13616929571062,2014,11,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,Free
2940,329130,Reassembly,Indie Voyage,Action;Indie;Strategy,11.512925464970229,15.5,14.659231027111028,2747,0.9319257371678195,88.89617953889652,2015,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
2942,329200,Astray,Aegon Games,Adventure;Indie,9.903487552536127,7.0,12.409017571151187,203,0.7044334975369458,63.338710277756114,2015,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
2943,329240,The Weaponographist,Puuba,Action;Indie;RPG,9.903487552536127,10.0,12.765691290604371,76,0.75,64.8575944305753,2015,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
2946,329320,QbQbQb,Rezoner,Action;Casual;Indie,9.903487552536127,5.0,12.07254696717504,99,0.898989898989899,78.66161616161617,2014,10,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
2948,329380,Stealth Inc 2: A Game of Clones,Curve Digital,Action;Adventure;Indie,12.206072645530174,15.0,15.473738825043979,885,0.7661016949152543,71.64435528070342,2015,4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
2949,329430,State of Decay: YOSE,Xbox Game Studios,Action;RPG;Simulation,12.206072645530174,29.0,16.132984361974234,6629,0.785035450294162,75.72722790191358,2015,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Premium
2950,329440,Sonic Lost World,SEGA,Adventure,11.512925464970229,29.0,15.285686632949897,1799,0.6181211784324625,58.57536930798906,2015,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
2951,329460,JumpJet Rex,TreeFortress Games,Action;Adventure;Indie;Racing,11.512925464970229,10.0,14.220976332738882,445,0.9011235955056179,82.93069517848551,2015,4,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,Premium
2953,329490,Phantom Breaker: Battle Grounds,Degica,Action,12.206072645530174,12.0,15.250595321348806,2744,0.8367346938775511,79.81465941116016,2015,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Premium
2957,329640,Eradicator,Retroism;Nightdive Studios,Action,10.819778284410283,7.0,13.171155446333852,56,0.8571428571428571,73.02456059892734,2014,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
2958,329650,NAM,Ziggurat,Action,11.512925464970229,7.0,13.864301674514206,203,0.7635467980295566,68.65384680456083,2014,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
2964,329830,The Moon Sliver,David Szymanski,Adventure,10.819778284410283,2.0,11.918397239722838,824,0.7281553398058253,67.99323732536628,2014,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
2965,329860,Catlateral Damage,Chris Chung,Action;Casual;Indie;Simulation,10.819778284410283,10.0,13.527829818844937,1053,0.899335232668566,84.40096602274554,2015,5,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,Premium
2967,329970,KeeperRL,Zombie Dragons With Laser Cannons,RPG;Strategy;Early Access,9.903487552536127,15.0,13.171155446333852,513,0.8791423001949318,81.20074591237072,2015,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
2969,330020,Children of Morta,11 bit studios,Action;Adventure;Indie;RPG,11.512925464970229,25.0,15.137266664613225,3959,0.9247284667845416,88.65366722492544,2019,9,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
2970,330100,BossConstructor,Mirko Seithe,Action;Indie;RPG;Simulation,9.903487552536127,15.0,13.171155446333852,185,0.772972972972973,69.2815716984106,2016,10,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,Premium
2971,330180,Pix the Cat,Focus Home Interactive,Action;Indie,10.819778284410283,10.0,13.527829818844937,322,0.8074534161490683,73.65377386707947,2015,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
2972,330270,Warlocks vs Shadows,ONE MORE LEVEL,Action;Indie;RPG,9.903487552536127,13.99,13.10144817142195,281,0.608540925266904,55.2865785447507,2015,8,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,Premium
2973,330350,Robotex,YFYX GAMES,Action;Adventure;Casual;Indie,12.206072645530174,5.0,14.375126917328105,893,0.3169092945128779,29.642297883879532,2014,11,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Premium
2975,330390,GRANDIA II HD Remaster," GungHo Online Entertainment America, Inc.	",Adventure;RPG,10.819778284410283,19.0,14.169683073439028,1368,0.9013157894736842,85.00656009649235,2015,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Premium
2976,330420,The Interactive Adventures of Dog Mendonça & Pizzaboy®,Ravenscourt,Adventure,10.819778284410283,15.0,13.933294482509151,172,0.7790697674418605,69.6498804935644,2016,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
2978,330460,Celestial Command,Romenics,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access,9.903487552536127,21.99,13.553692444329263,401,0.7880299251870324,72.32317826454087,2014,11,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,Premium
2979,330470,Over The Void,Exquisite Games,Indie,9.903487552536127,5.0,12.07254696717504,165,0.6909090909090909,61.676581285290744,2014,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
2981,330570,Noct,Devolver Digital,Action;Indie;Early Access,10.819778284410283,10.0,13.527829818844937,543,0.578268876611418,53.4857605955367,2015,10,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
2982,330580,Shark Attack Deathmatch 2,Lighthouse Games Studio,Action;Indie,11.512925464970229,5.0,13.527829818844937,1720,0.7709302325581395,73.00118950589659,2019,7,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Premium
2985,330660,Luna's Wandering Stars,Serenity Forge,Action;Indie;Simulation,10.819778284410283,10.0,13.527829818844937,91,0.6153846153846154,53.65063052440222,2015,5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,Premium
2987,330680,Solar Struggle,Z-Software GmbH,Action;Indie,9.903487552536127,6.0,12.25486757159303,23,0.17391304347826086,14.050760508600415,2014,11,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
2990,330820,2064: Read Only Memories,"MidBoss, LLC.;AGM PLAYISM",Adventure;Indie,12.206072645530174,19.0,15.710127563007966,1234,0.7901134521880064,74.37714312072934,2015,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
2992,330990,Demon Hunter: Chronicles from Beyond,Artifex Mundi,Adventure;Casual,10.819778284410283,10.0,13.527829818844937,325,0.6338461538461538,57.8332478598389,2014,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
2993,331120,Passing Pineview Forest,United Independent Entertainment GmbH,Action;Adventure;Indie,12.206072645530174,0.0,0.0,1642,0.6699147381242387,63.3858021647974,2014,11,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Free
2994,331160,Disney•Pixar Cars,THQ;Disney,Adventure;Racing,9.903487552536127,19.5,13.433519271241643,363,0.7713498622589532,70.59987366574715,2015,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,Premium
2995,331190,Master Spy,TURBOGUN,Action;Indie,10.819778284410283,10.0,13.527829818844937,280,0.8071428571428572,73.32187037917814,2015,9,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
2996,331200,Grass Simulator,Daniel Davies,Adventure;Casual;Indie;Simulation,9.903487552536127,5.0,12.07254696717504,938,0.5724946695095949,53.60293568769695,2015,4,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,Premium
2998,331220,Thief Town,Rude Ghost,Action;Indie,9.903487552536127,8.25,12.573320004015606,162,0.7839506172839507,69.9359670507597,2014,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Premium
3000,331340,Tulpa,Encryptique,Adventure;Indie,10.819778284410283,3.0,12.323860125621126,214,0.5233644859813084,47.140793494186646,2015,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
3001,331360,Heavy Metal Machines,Hoplon,Action;Free to Play;Indie;Racing;Strategy,13.122363377404328,0.0,0.0,2930,0.7174061433447099,68.4967749763143,2018,9,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,Free
3003,331400,Luna: Shattered Hearts: Episode 1,Gillis LLC,Action;Adventure;Casual;Indie;RPG,9.903487552536127,3.0,11.561725152903833,48,0.22916666666666666,19.365903276499385,2014,11,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Premium
3005,331440,bit Dungeon II,Kinto Games LLC,Action;Adventure;Indie;RPG,12.206072645530174,4.0,14.151983508870947,1991,0.8242089402310396,78.23467187181596,2014,12,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
3008,331470,Everlasting Summer,Soviet Games,Adventure;Casual;Free to Play;Indie,13.815510557964274,0.0,0.0,36537,0.9552508416126119,93.50409309115268,2014,11,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Free
3009,331500,Executive Assault,Hesketh Studios Ltd,Action;Strategy,10.819778284410283,13.5,13.827934065616665,1383,0.8597252349963846,81.10000501610448,2015,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
3012,331600,One Piece Pirate Warriors 3,BANDAI NAMCO Entertainment,Action,12.206072645530174,43.0,16.52688861560434,6036,0.8169317428760768,78.72140429169924,2015,8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
3013,331650,Carmageddon TDR 2000,THQ Nordic,Action;Indie;Racing,10.819778284410283,5.0,12.834683971615659,264,0.7045454545454546,63.88690564349566,2014,12,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,Premium
3014,331670,The Jackbox Party Pack,"Jackbox Games, Inc.",Casual;Indie;Strategy,12.206072645530174,24.0,15.943742382861155,1013,0.9210266535044422,86.37029012775844,2014,11,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
3015,331690,Crossing Souls,Devolver Digital,Action;Adventure;Indie,10.819778284410283,15.0,13.933294482509151,955,0.8240837696335078,77.18761203813838,2018,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
3016,331720,Survivor Squad: Gauntlets,Endless Loop Studios,Action;Indie;Strategy,9.903487552536127,5.0,12.07254696717504,151,0.7880794701986755,70.12355034043331,2015,11,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
3017,331750,Disney•Pixar WALL-E,THQ;Disney,Adventure,9.903487552536127,19.5,13.433519271241643,175,0.9371428571428572,83.83309833407674,2015,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
3018,331760,Supreme League of Patriots,Phoenix Online Publishing,Adventure;Indie,9.903487552536127,6.0,12.25486757159303,87,0.6781609195402298,59.00651298370614,2015,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
3019,331790,Data Hacker: Reboot,New Reality Games,Adventure;Indie;RPG,9.903487552536127,5.0,12.07254696717504,183,0.6229508196721312,55.814027571727166,2015,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
3021,331870,AER Memories of Old,Daedalic Entertainment,Adventure;Indie,11.512925464970229,17.0,14.751604309291395,2462,0.8489033306255077,80.84554542717568,2017,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
3022,331880,Truck Mechanic Simulator 2015,Ravenscourt,Casual;Simulation,9.903487552536127,10.0,12.765691290604371,146,0.4931506849315068,43.82570339000607,2015,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Premium
3024,331920,Airline Tycoon Deluxe,HandyGames;Black Forest Games,Simulation,11.512925464970229,10.0,14.220976332738882,260,0.7269230769230769,65.88497182039308,2014,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
3026,331980,Last Inua,Wired Productions;THQ Nordic,Adventure;Casual;Indie,9.903487552536127,8.0,12.54254845357358,183,0.546448087431694,48.9596733085326,2014,12,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
3027,332070,School of Dragons,"JumpStart Games, Inc.",Adventure;Free to Play;Massively Multiplayer;RPG,13.815510557964274,0.0,0.0,3887,0.5235400051453564,50.17977494979339,2014,12,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,Free
3029,332200,Axiom Verge,Thomas Happ Games LLC,Action;Adventure;Indie,12.206072645530174,19.0,15.710127563007966,3560,0.9398876404494382,89.98086985780014,2015,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
3030,332250,The Next Penelope,Plug In Digital,Action;Indie;Racing,9.903487552536127,13.0,13.02805489573287,232,0.7586206896551724,68.51101612364178,2015,5,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,Premium
3033,332310,LEGO® Worlds,Warner Bros. Interactive Entertainment,Adventure,13.122363377404328,35.0,17.083176585097146,12231,0.7657591366200638,74.32373497028382,2017,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,Premium
3034,332330,PixelJunk™ Shooter Ultimate,Double Eleven,Action,9.903487552536127,10.0,12.765691290604371,100,0.85,74.40677795628997,2015,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
3038,332390,Undefeated,Aldorlea Games,Adventure;Casual;Indie;RPG;Strategy,9.903487552536127,10.0,12.765691290604371,137,0.8540145985401459,75.71271527674847,2015,4,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,Premium
3039,332400,Girlfriend Rescue,Aldorlea Games,Action;Adventure;Casual;Indie;RPG;Strategy,9.903487552536127,5.0,12.07254696717504,158,0.879746835443038,78.41064867465847,2015,7,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Premium
3040,332410,Moonchild,Aldorlea Games,Adventure;Casual;Indie;RPG,9.903487552536127,10.0,12.765691290604371,117,0.8290598290598291,73.04642946806736,2016,4,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,Premium
3041,332480,Phoenix Force,Awoker Games,Action;Indie,10.819778284410283,4.0,12.611541086966115,598,0.8377926421404682,77.66959409486729,2014,11,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
3042,332490,Battle Fleet 2,Mythical City Games,Simulation;Strategy,9.903487552536127,15.5,13.203945207713025,291,0.7594501718213058,69.06934598615999,2014,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
3043,332500,GRAV,"BitMonster, Inc.",Action;Adventure;Indie;RPG;Early Access,13.122363377404328,19.0,16.47226753485437,6643,0.5211500827939184,50.27310490991882,2015,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
3044,332530,Shutshimi,Choice Provisions,Action;Indie,10.819778284410283,5.0,12.834683971615659,119,0.6302521008403361,55.567793832219536,2015,8,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
3046,332570,Amazing Frog?,Fayju,Adventure;Indie;Early Access,12.206072645530174,16.5,15.56904898753229,2528,0.8880537974683544,84.60760037830624,2014,11,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
3047,332580,Mimpi,Dreadlocks Mobile;Silicon Jelly,Adventure;Casual;Indie,9.903487552536127,4.0,11.849404844423074,213,0.8591549295774648,77.37432931863823,2015,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
3049,332620,PONCHO,Rising Star Games,Adventure;Indie,9.903487552536127,6.0,12.25486757159303,169,0.6982248520710059,62.38316456050526,2015,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
3051,332650,The Exiled,Fairytale Distillery,Action;Massively Multiplayer;RPG;Early Access,10.819778284410283,0.0,0.0,451,0.49445676274944567,45.52083575989776,2017,2,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,Free
3052,332700,Mike was Сursed,Raum Studio,Action;Adventure;Indie,9.903487552536127,12.5,12.988834270491479,66,0.7424242424242424,63.773094974722596,2018,4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
3053,332710,1Quest,Ratz 'N' Godz,Indie;RPG,10.819778284410283,4.0,12.611541086966115,152,0.5394736842105263,48.01425546215441,2014,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
3056,332790,Darkness Assault,Black Lime Studio,Violent;Gore;Action;Indie,12.206072645530174,1.0,12.765691290604371,484,0.45454545454545453,41.92223798586895,2015,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
